codigo_estrato,estrato,sexo,edad,poblacion
22,Santiago del Estero,femenino,69,3158
22,Santiago del Estero,masculino,69,2973
22,Santiago del Estero,femenino,70,2998
22,Santiago del Estero,masculino,70,2952
22,Santiago del Estero,femenino,71,2834
22,Santiago del Estero,masculino,71,2635
22,Santiago del Estero,femenino,72,2710
22,Santiago del Estero,masculino,72,2397
22,Santiago del Estero,femenino,73,2416
22,Santiago del Estero,masculino,73,2206
22,Santiago del Estero,femenino,74,2320
22,Santiago del Estero,masculino,74,2034
22,Santiago del Estero,femenino,75,2187
22,Santiago del Estero,masculino,75,1763
22,Santiago del Estero,femenino,76,2162
22,Santiago del Estero,masculino,76,1581
22,Santiago del Estero,femenino,77,1927
22,Santiago del Estero,masculino,77,1435
22,Santiago del Estero,femenino,78,1888
22,Santiago del Estero,masculino,78,1283
22,Santiago del Estero,femenino,79,1638
22,Santiago del Estero,masculino,79,1226
22,Santiago del Estero,femenino,80,1496
22,Santiago del Estero,masculino,80,1015
22,Santiago del Estero,femenino,81,1424
22,Santiago del Estero,masculino,81,916
22,Santiago del Estero,femenino,82,1460
22,Santiago del Estero,masculino,82,900
22,Santiago del Estero,femenino,83,1107
22,Santiago del Estero,masculino,83,643
22,Santiago del Estero,femenino,84,1032
22,Santiago del Estero,masculino,84,621
22,Santiago del Estero,femenino,85,951
22,Santiago del Estero,masculino,85,474
22,Santiago del Estero,femenino,86,850
22,Santiago del Estero,masculino,86,443
22,Santiago del Estero,femenino,87,692
22,Santiago del Estero,masculino,87,399
22,Santiago del Estero,femenino,88,592
22,Santiago del Estero,masculino,88,289
22,Santiago del Estero,femenino,89,614
22,Santiago del Estero,masculino,89,295
22,Santiago del Estero,femenino,90,425
22,Santiago del Estero,masculino,90,219
22,Santiago del Estero,femenino,91,424
22,Santiago del Estero,masculino,91,186
22,Santiago del Estero,femenino,92,351
22,Santiago del Estero,masculino,92,172
22,Santiago del Estero,femenino,93,258
22,Santiago del Estero,masculino,93,119
22,Santiago del Estero,femenino,94,209
22,Santiago del Estero,masculino,94,75
22,Santiago del Estero,femenino,95,182
22,Santiago del Estero,masculino,95,52
24,Tucumán,femenino,16,13552
24,Tucumán,masculino,16,13680
24,Tucumán,femenino,17,14185
24,Tucumán,masculino,17,14800
24,Tucumán,femenino,18,14262
24,Tucumán,masculino,18,14311
24,Tucumán,femenino,19,15228
24,Tucumán,masculino,19,15353
24,Tucumán,femenino,20,14757
24,Tucumán,masculino,20,14447
24,Tucumán,femenino,21,15445
24,Tucumán,masculino,21,15058
24,Tucumán,femenino,22,15749
24,Tucumán,masculino,22,15015
24,Tucumán,femenino,23,14853
24,Tucumán,masculino,23,14380
24,Tucumán,femenino,24,14813
24,Tucumán,masculino,24,14232
24,Tucumán,femenino,25,15196
24,Tucumán,masculino,25,14477
24,Tucumán,femenino,26,14869
24,Tucumán,masculino,26,14236
24,Tucumán,femenino,27,14987
24,Tucumán,masculino,27,14117
24,Tucumán,femenino,28,14466
24,Tucumán,masculino,28,13549
24,Tucumán,femenino,29,14602
24,Tucumán,masculino,29,13923
24,Tucumán,femenino,30,15041
24,Tucumán,masculino,30,14054
24,Tucumán,femenino,31,13795
24,Tucumán,masculino,31,13103
24,Tucumán,femenino,32,12196
24,Tucumán,masculino,32,11802
24,Tucumán,femenino,33,12774
24,Tucumán,masculino,33,12068
24,Tucumán,femenino,34,12420
24,Tucumán,masculino,34,12006
24,Tucumán,femenino,35,13443
24,Tucumán,masculino,35,12374
24,Tucumán,femenino,36,12443
24,Tucumán,masculino,36,11753
24,Tucumán,femenino,37,11381
24,Tucumán,masculino,37,10820
24,Tucumán,femenino,38,11334
24,Tucumán,masculino,38,10870
24,Tucumán,femenino,39,12679
24,Tucumán,masculino,39,11751
24,Tucumán,femenino,40,13421
24,Tucumán,masculino,40,12662
24,Tucumán,femenino,41,12453
24,Tucumán,masculino,41,11913
24,Tucumán,femenino,42,13628
24,Tucumán,masculino,42,12775
24,Tucumán,femenino,43,13448
24,Tucumán,masculino,43,12493
24,Tucumán,femenino,44,12871
24,Tucumán,masculino,44,12001
24,Tucumán,femenino,45,11331
24,Tucumán,masculino,45,10960
24,Tucumán,femenino,46,10937
24,Tucumán,masculino,46,10109
24,Tucumán,femenino,47,10697
24,Tucumán,masculino,47,10085
24,Tucumán,femenino,48,9944
24,Tucumán,masculino,48,9055
24,Tucumán,femenino,49,9741
24,Tucumán,masculino,49,8761
24,Tucumán,femenino,50,9428
24,Tucumán,masculino,50,8707
24,Tucumán,femenino,51,9112
24,Tucumán,masculino,51,8485
24,Tucumán,femenino,52,8754
24,Tucumán,masculino,52,8053
24,Tucumán,femenino,53,8197
24,Tucumán,masculino,53,7636
24,Tucumán,femenino,54,8187
24,Tucumán,masculino,54,7286
24,Tucumán,femenino,55,7932
24,Tucumán,masculino,55,7202
24,Tucumán,femenino,56,8137
24,Tucumán,masculino,56,7193
24,Tucumán,femenino,57,8213
24,Tucumán,masculino,57,7402
24,Tucumán,femenino,58,7818
24,Tucumán,masculino,58,7104
24,Tucumán,femenino,59,8095
24,Tucumán,masculino,59,7196
24,Tucumán,femenino,60,7703
24,Tucumán,masculino,60,7035
24,Tucumán,femenino,61,7305
24,Tucumán,masculino,61,6319
24,Tucumán,femenino,62,7755
24,Tucumán,masculino,62,6780
24,Tucumán,femenino,63,7418
24,Tucumán,masculino,63,6398
24,Tucumán,femenino,64,7712
24,Tucumán,masculino,64,6526
24,Tucumán,femenino,65,7872
24,Tucumán,masculino,65,6819
24,Tucumán,femenino,66,7245
24,Tucumán,masculino,66,6197
24,Tucumán,femenino,67,7162
24,Tucumán,masculino,67,6219
24,Tucumán,femenino,68,6645
24,Tucumán,masculino,68,5735
24,Tucumán,femenino,69,6278
24,Tucumán,masculino,69,5347
24,Tucumán,femenino,70,6162
24,Tucumán,masculino,70,5266
24,Tucumán,femenino,71,5553
24,Tucumán,masculino,71,4882
24,Tucumán,femenino,72,5437
24,Tucumán,masculino,72,4468
24,Tucumán,femenino,73,5085
24,Tucumán,masculino,73,4137
24,Tucumán,femenino,74,4840
24,Tucumán,masculino,74,3706
24,Tucumán,femenino,75,4310
24,Tucumán,masculino,75,3192
24,Tucumán,femenino,76,3643
24,Tucumán,masculino,76,2692
24,Tucumán,femenino,77,3570
24,Tucumán,masculino,77,2480
24,Tucumán,femenino,78,3393
24,Tucumán,masculino,78,2282
24,Tucumán,femenino,79,3028
24,Tucumán,masculino,79,2063
24,Tucumán,femenino,80,2950
24,Tucumán,masculino,80,1909
24,Tucumán,femenino,81,2485
24,Tucumán,masculino,81,1654
24,Tucumán,femenino,82,2546
24,Tucumán,masculino,82,1591
24,Tucumán,femenino,83,2167
24,Tucumán,masculino,83,1167
24,Tucumán,femenino,84,1840
24,Tucumán,masculino,84,999
24,Tucumán,femenino,85,1769
24,Tucumán,masculino,85,895
24,Tucumán,femenino,86,1604
24,Tucumán,masculino,86,730
24,Tucumán,femenino,87,1465
24,Tucumán,masculino,87,654
24,Tucumán,femenino,88,1131
24,Tucumán,masculino,88,547
24,Tucumán,femenino,89,1207
24,Tucumán,masculino,89,514
24,Tucumán,femenino,90,999
24,Tucumán,masculino,90,449
24,Tucumán,femenino,91,798
24,Tucumán,masculino,91,306
24,Tucumán,femenino,92,614
24,Tucumán,masculino,92,233
24,Tucumán,femenino,93,468
24,Tucumán,masculino,93,196
24,Tucumán,femenino,94,403
24,Tucumán,masculino,94,122
24,Tucumán,femenino,95,290
24,Tucumán,masculino,95,103
23,Tierra del Fuego,femenino,16,1558
23,Tierra del Fuego,masculino,16,1486
23,Tierra del Fuego,femenino,17,1403
23,Tierra del Fuego,masculino,17,1517
23,Tierra del Fuego,femenino,18,1242
23,Tierra del Fuego,masculino,18,1336
23,Tierra del Fuego,femenino,19,1209
23,Tierra del Fuego,masculino,19,1377
23,Tierra del Fuego,femenino,20,1134
23,Tierra del Fuego,masculino,20,1248
23,Tierra del Fuego,femenino,21,1269
23,Tierra del Fuego,masculino,21,1319
23,Tierra del Fuego,femenino,22,1267
23,Tierra del Fuego,masculino,22,1339
23,Tierra del Fuego,femenino,23,1250
23,Tierra del Fuego,masculino,23,1334
23,Tierra del Fuego,femenino,24,1382
23,Tierra del Fuego,masculino,24,1484
23,Tierra del Fuego,femenino,25,1449
23,Tierra del Fuego,masculino,25,1427
23,Tierra del Fuego,femenino,26,1639
23,Tierra del Fuego,masculino,26,1504
23,Tierra del Fuego,femenino,27,1762
23,Tierra del Fuego,masculino,27,1645
23,Tierra del Fuego,femenino,28,1706
23,Tierra del Fuego,masculino,28,1678
23,Tierra del Fuego,femenino,29,1679
23,Tierra del Fuego,masculino,29,1608
23,Tierra del Fuego,femenino,30,1797
23,Tierra del Fuego,masculino,30,1792
23,Tierra del Fuego,femenino,31,1800
23,Tierra del Fuego,masculino,31,1787
23,Tierra del Fuego,femenino,32,1809
23,Tierra del Fuego,masculino,32,1782
23,Tierra del Fuego,femenino,33,1768
23,Tierra del Fuego,masculino,33,1743
23,Tierra del Fuego,femenino,34,1762
23,Tierra del Fuego,masculino,34,1766
23,Tierra del Fuego,femenino,35,1761
23,Tierra del Fuego,masculino,35,1760
23,Tierra del Fuego,femenino,36,1623
23,Tierra del Fuego,masculino,36,1675
23,Tierra del Fuego,femenino,37,1600
23,Tierra del Fuego,masculino,37,1528
23,Tierra del Fuego,femenino,38,1538
23,Tierra del Fuego,masculino,38,1475
23,Tierra del Fuego,femenino,39,1597
23,Tierra del Fuego,masculino,39,1513
23,Tierra del Fuego,femenino,40,1597
23,Tierra del Fuego,masculino,40,1573
23,Tierra del Fuego,femenino,41,1463
23,Tierra del Fuego,masculino,41,1492
23,Tierra del Fuego,femenino,42,1557
23,Tierra del Fuego,masculino,42,1392
23,Tierra del Fuego,femenino,43,1429
23,Tierra del Fuego,masculino,43,1448
23,Tierra del Fuego,femenino,44,1374
23,Tierra del Fuego,masculino,44,1480
23,Tierra del Fuego,femenino,45,1231
23,Tierra del Fuego,masculino,45,1304
23,Tierra del Fuego,femenino,46,1239
23,Tierra del Fuego,masculino,46,1263
23,Tierra del Fuego,femenino,47,1198
23,Tierra del Fuego,masculino,47,1103
23,Tierra del Fuego,femenino,48,1111
23,Tierra del Fuego,masculino,48,1056
23,Tierra del Fuego,femenino,49,1128
23,Tierra del Fuego,masculino,49,1016
23,Tierra del Fuego,femenino,50,1124
23,Tierra del Fuego,masculino,50,976
23,Tierra del Fuego,femenino,51,979
23,Tierra del Fuego,masculino,51,962
23,Tierra del Fuego,femenino,52,999
23,Tierra del Fuego,masculino,52,877
23,Tierra del Fuego,femenino,53,940
23,Tierra del Fuego,masculino,53,771
23,Tierra del Fuego,femenino,54,973
23,Tierra del Fuego,masculino,54,840
23,Tierra del Fuego,femenino,55,959
23,Tierra del Fuego,masculino,55,822
23,Tierra del Fuego,femenino,56,963
23,Tierra del Fuego,masculino,56,838
23,Tierra del Fuego,femenino,57,968
23,Tierra del Fuego,masculino,57,887
23,Tierra del Fuego,femenino,58,966
23,Tierra del Fuego,masculino,58,935
23,Tierra del Fuego,femenino,59,925
23,Tierra del Fuego,masculino,59,965
23,Tierra del Fuego,femenino,60,968
23,Tierra del Fuego,masculino,60,925
23,Tierra del Fuego,femenino,61,829
23,Tierra del Fuego,masculino,61,812
23,Tierra del Fuego,femenino,62,754
23,Tierra del Fuego,masculino,62,871
23,Tierra del Fuego,femenino,63,779
23,Tierra del Fuego,masculino,63,763
23,Tierra del Fuego,femenino,64,625
23,Tierra del Fuego,masculino,64,651
23,Tierra del Fuego,femenino,65,674
23,Tierra del Fuego,masculino,65,629
23,Tierra del Fuego,femenino,66,580
23,Tierra del Fuego,masculino,66,517
23,Tierra del Fuego,femenino,67,554
23,Tierra del Fuego,masculino,67,508
23,Tierra del Fuego,femenino,68,479
23,Tierra del Fuego,masculino,68,486
23,Tierra del Fuego,femenino,69,424
23,Tierra del Fuego,masculino,69,437
23,Tierra del Fuego,femenino,70,443
23,Tierra del Fuego,masculino,70,353
23,Tierra del Fuego,femenino,71,365
23,Tierra del Fuego,masculino,71,340
23,Tierra del Fuego,femenino,72,320
23,Tierra del Fuego,masculino,72,351
23,Tierra del Fuego,femenino,73,311
23,Tierra del Fuego,masculino,73,312
23,Tierra del Fuego,femenino,74,252
23,Tierra del Fuego,masculino,74,207
23,Tierra del Fuego,femenino,75,245
23,Tierra del Fuego,masculino,75,198
23,Tierra del Fuego,femenino,76,212
23,Tierra del Fuego,masculino,76,206
23,Tierra del Fuego,femenino,77,218
23,Tierra del Fuego,masculino,77,151
23,Tierra del Fuego,femenino,78,176
23,Tierra del Fuego,masculino,78,135
23,Tierra del Fuego,femenino,79,153
23,Tierra del Fuego,masculino,79,129
23,Tierra del Fuego,femenino,80,155
23,Tierra del Fuego,masculino,80,107
23,Tierra del Fuego,femenino,81,118
23,Tierra del Fuego,masculino,81,107
23,Tierra del Fuego,femenino,82,143
23,Tierra del Fuego,masculino,82,85
23,Tierra del Fuego,femenino,83,126
23,Tierra del Fuego,masculino,83,75
23,Tierra del Fuego,femenino,84,79
23,Tierra del Fuego,masculino,84,53
23,Tierra del Fuego,femenino,85,95
23,Tierra del Fuego,masculino,85,52
23,Tierra del Fuego,femenino,86,76
23,Tierra del Fuego,masculino,86,39
23,Tierra del Fuego,femenino,87,52
23,Tierra del Fuego,masculino,87,33
23,Tierra del Fuego,femenino,88,59
23,Tierra del Fuego,masculino,88,20
23,Tierra del Fuego,femenino,89,46
23,Tierra del Fuego,masculino,89,24
23,Tierra del Fuego,femenino,90,34
23,Tierra del Fuego,masculino,90,17
23,Tierra del Fuego,femenino,91,41
23,Tierra del Fuego,masculino,91,20
23,Tierra del Fuego,femenino,92,36
23,Tierra del Fuego,masculino,92,18
23,Tierra del Fuego,femenino,93,28
23,Tierra del Fuego,masculino,93,17
23,Tierra del Fuego,femenino,94,34
23,Tierra del Fuego,masculino,94,10
23,Tierra del Fuego,femenino,95,21
23,Tierra del Fuego,masculino,95,11
23,Tierra del Fuego,femenino,16,347587
23,Tierra del Fuego,masculino,16,355136
23,Tierra del Fuego,femenino,17,361422
23,Tierra del Fuego,masculino,17,368751
23,Tierra del Fuego,femenino,18,355380
23,Tierra del Fuego,masculino,18,361365
23,Tierra del Fuego,femenino,19,353995
23,Tierra del Fuego,masculino,19,353446
23,Tierra del Fuego,femenino,20,343816
23,Tierra del Fuego,masculino,20,339446
23,Tierra del Fuego,femenino,21,353232
23,Tierra del Fuego,masculino,21,347955
23,Tierra del Fuego,femenino,22,366984
23,Tierra del Fuego,masculino,22,357921
23,Tierra del Fuego,femenino,23,354592
23,Tierra del Fuego,masculino,23,345270
23,Tierra del Fuego,femenino,24,356812
23,Tierra del Fuego,masculino,24,344433
23,Tierra del Fuego,femenino,25,366724
23,Tierra del Fuego,masculino,25,350173
23,Tierra del Fuego,femenino,26,363288
23,Tierra del Fuego,masculino,26,345922
23,Tierra del Fuego,femenino,27,369898
23,Tierra del Fuego,masculino,27,351269
23,Tierra del Fuego,femenino,28,357667
23,Tierra del Fuego,masculino,28,338462
23,Tierra del Fuego,femenino,29,363275
23,Tierra del Fuego,masculino,29,343713
23,Tierra del Fuego,femenino,30,382564
23,Tierra del Fuego,masculino,30,359960
23,Tierra del Fuego,femenino,31,366468
23,Tierra del Fuego,masculino,31,343664
23,Tierra del Fuego,femenino,32,349007
23,Tierra del Fuego,masculino,32,331371
23,Tierra del Fuego,femenino,33,346025
23,Tierra del Fuego,masculino,33,327393
23,Tierra del Fuego,femenino,34,340824
23,Tierra del Fuego,masculino,34,322258
23,Tierra del Fuego,femenino,35,353988
23,Tierra del Fuego,masculino,35,334945
23,Tierra del Fuego,femenino,36,341136
23,Tierra del Fuego,masculino,36,322543
23,Tierra del Fuego,femenino,37,327042
23,Tierra del Fuego,masculino,37,309316
23,Tierra del Fuego,femenino,38,326446
23,Tierra del Fuego,masculino,38,309326
23,Tierra del Fuego,femenino,39,341294
23,Tierra del Fuego,masculino,39,322733
23,Tierra del Fuego,femenino,40,355495
23,Tierra del Fuego,masculino,40,334086
23,Tierra del Fuego,femenino,41,333714
23,Tierra del Fuego,masculino,41,313389
23,Tierra del Fuego,femenino,42,353927
23,Tierra del Fuego,masculino,42,331763
23,Tierra del Fuego,femenino,43,339736
23,Tierra del Fuego,masculino,43,318317
23,Tierra del Fuego,femenino,44,328661
23,Tierra del Fuego,masculino,44,306067
23,Tierra del Fuego,femenino,45,319304
23,Tierra del Fuego,masculino,45,297967
23,Tierra del Fuego,femenino,46,305011
23,Tierra del Fuego,masculino,46,282027
23,Tierra del Fuego,femenino,47,299745
23,Tierra del Fuego,masculino,47,278463
23,Tierra del Fuego,femenino,48,280194
23,Tierra del Fuego,masculino,48,258865
23,Tierra del Fuego,femenino,49,281979
23,Tierra del Fuego,masculino,49,259396
23,Tierra del Fuego,femenino,50,282774
23,Tierra del Fuego,masculino,50,261207
23,Tierra del Fuego,femenino,51,262045
23,Tierra del Fuego,masculino,51,240721
23,Tierra del Fuego,femenino,52,255710
23,Tierra del Fuego,masculino,52,233999
23,Tierra del Fuego,femenino,53,241001
23,Tierra del Fuego,masculino,53,219763
23,Tierra del Fuego,femenino,54,237031
23,Tierra del Fuego,masculino,54,213923
23,Tierra del Fuego,femenino,55,232161
23,Tierra del Fuego,masculino,55,208587
23,Tierra del Fuego,femenino,56,232497
23,Tierra del Fuego,masculino,56,210476
23,Tierra del Fuego,femenino,57,232541
23,Tierra del Fuego,masculino,57,209600
23,Tierra del Fuego,femenino,58,227798
23,Tierra del Fuego,masculino,58,204059
23,Tierra del Fuego,femenino,59,230452
23,Tierra del Fuego,masculino,59,205960
23,Tierra del Fuego,femenino,60,226026
23,Tierra del Fuego,masculino,60,199604
23,Tierra del Fuego,femenino,61,210750
23,Tierra del Fuego,masculino,61,186740
23,Tierra del Fuego,femenino,62,213082
23,Tierra del Fuego,masculino,62,186411
23,Tierra del Fuego,femenino,63,204706
23,Tierra del Fuego,masculino,63,177738
23,Tierra del Fuego,femenino,64,199898
23,Tierra del Fuego,masculino,64,172751
23,Tierra del Fuego,femenino,65,205740
23,Tierra del Fuego,masculino,65,177618
23,Tierra del Fuego,femenino,66,190028
23,Tierra del Fuego,masculino,66,159721
23,Tierra del Fuego,femenino,67,189273
23,Tierra del Fuego,masculino,67,159174
23,Tierra del Fuego,femenino,68,179371
23,Tierra del Fuego,masculino,68,148985
23,Tierra del Fuego,femenino,69,177246
23,Tierra del Fuego,masculino,69,145398
23,Tierra del Fuego,femenino,70,174716
23,Tierra del Fuego,masculino,70,141306
23,Tierra del Fuego,femenino,71,162887
23,Tierra del Fuego,masculino,71,130568
23,Tierra del Fuego,femenino,72,161064
23,Tierra del Fuego,masculino,72,126697
23,Tierra del Fuego,femenino,73,150199
23,Tierra del Fuego,masculino,73,115691
23,Tierra del Fuego,femenino,74,144169
23,Tierra del Fuego,masculino,74,108267
23,Tierra del Fuego,femenino,75,136868
23,Tierra del Fuego,masculino,75,99699
23,Tierra del Fuego,femenino,76,129733
23,Tierra del Fuego,masculino,76,92595
23,Tierra del Fuego,femenino,77,121464
23,Tierra del Fuego,masculino,77,84880
23,Tierra del Fuego,femenino,78,111946
23,Tierra del Fuego,masculino,78,74954
23,Tierra del Fuego,femenino,79,102491
23,Tierra del Fuego,masculino,79,67280
23,Tierra del Fuego,femenino,80,95173
23,Tierra del Fuego,masculino,80,60579
23,Tierra del Fuego,femenino,81,86331
23,Tierra del Fuego,masculino,81,53524
23,Tierra del Fuego,femenino,82,84373
23,Tierra del Fuego,masculino,82,49805
23,Tierra del Fuego,femenino,83,72895
23,Tierra del Fuego,masculino,83,41267
23,Tierra del Fuego,femenino,84,65403
23,Tierra del Fuego,masculino,84,36155
23,Tierra del Fuego,femenino,85,59560
23,Tierra del Fuego,masculino,85,31204
23,Tierra del Fuego,femenino,86,53738
23,Tierra del Fuego,masculino,86,26812
23,Tierra del Fuego,femenino,87,47092
23,Tierra del Fuego,masculino,87,23282
23,Tierra del Fuego,femenino,88,40081
23,Tierra del Fuego,masculino,88,18767
23,Tierra del Fuego,femenino,89,36770
23,Tierra del Fuego,masculino,89,16313
23,Tierra del Fuego,femenino,90,31837
23,Tierra del Fuego,masculino,90,13797
23,Tierra del Fuego,femenino,91,26496
23,Tierra del Fuego,masculino,91,11118
23,Tierra del Fuego,femenino,92,22207
23,Tierra del Fuego,masculino,92,8637
23,Tierra del Fuego,femenino,93,17180
23,Tierra del Fuego,masculino,93,6532
23,Tierra del Fuego,femenino,94,13360
23,Tierra del Fuego,masculino,94,4992
23,Tierra del Fuego,femenino,95,10188
23,Tierra del Fuego,masculino,95,3781
